Kpx,Kpa,Kda,MaxAngle, Overshoot, J
100.000000,0.000000,0.057122,5.889689,0.000000,3201.787260
46.868673,0.000000,0.001442,2.674448,0.000000,3512.424856
41.148034,68.606004,0.291784,22.104901,15.919080,68.935594
100.000000,16.951319,0.000000,22.104901,15.564449,81.668752
100.000000,0.000000,0.521908,6.130599,0.000000,3209.899102
95.139610,0.000000,1.490859,6.130599,0.000000,3300.749505
0.000000,87.488757,0.418133,2.109867,0.000000,3577.752304
83.974733,0.000000,0.177895,5.892816,0.000000,3173.626569
47.372195,3.299861,0.647324,17.583218,6.263026,44.945136
62.902338,0.000000,0.000611,1.673675,0.000000,3555.773116
100.000000,65.741252,0.000000,22.104901,15.359458,80.208795
100.000000,0.000000,0.001209,4.194659,0.000000,3464.290128
41.435275,53.984407,1.360518,22.104901,18.119023,65.246521
79.348400,0.000000,0.000620,2.133173,0.000000,3541.438536
0.000000,0.000000,0.002573,0.055717,0.000000,3608.191786
6.903141,0.000000,0.002180,0.582284,0.000000,3585.387633
68.241582,0.000000,0.487043,4.986197,0.000000,3280.772297
44.704890,42.810116,2.000000,22.104901,17.902931,63.167500
45.611879,19.740396,0.000000,22.104901,17.213901,73.555222
81.655948,0.000000,1.376096,6.130599,0.000000,2905.209549
24.388100,9.318366,0.000000,19.135796,28.794449,71.134046
100.000000,41.690936,2.000000,22.104901,17.419633,81.512391
61.821733,0.135785,0.001471,22.104901,2.595611,37.751437
58.758237,19.898721,0.820546,22.104901,18.237614,66.811320
0.000000,76.464622,0.198799,2.127454,0.000000,3576.965998
16.105492,18.516014,0.236781,13.002718,24.717207,62.963807
12.300341,0.000000,0.002638,1.200780,0.000000,3559.107384
10.982221,0.000000,1.534560,2.817893,0.000000,2979.143618
61.754597,0.000000,0.001895,3.899406,0.000000,3462.472194
8.457006,21.993694,0.443223,7.286218,37.013849,70.704600
100.000000,0.000000,0.000864,3.446368,0.000000,3495.928746
52.569222,4.528267,0.000000,22.104901,17.455422,73.427575
53.902144,0.000000,0.001607,3.251030,0.000000,3489.867829
75.521147,100.000000,0.000000,22.104901,17.461442,80.980130
19.736833,27.621052,1.250129,12.879096,24.334555,57.694710
19.555707,0.000000,0.002754,1.964727,0.000000,3527.324745
19.269602,11.263653,0.000000,15.982395,25.422611,67.921647
69.087481,1.836882,0.000530,22.104901,18.644573,81.797506
28.308981,0.000000,0.002023,2.210484,0.000000,3523.525214
44.700961,0.000000,0.003053,3.898287,0.000000,3445.894497
93.686505,0.000000,0.001467,4.425090,0.000000,3451.255491
10.819022,3.648006,0.118528,8.052023,38.692931,69.404641
15.874520,0.000000,0.002799,1.619027,0.000000,3541.144023
17.931367,0.000000,0.003465,2.133728,0.000000,3514.778123
28.728331,1.405350,0.111743,16.084507,19.746707,55.512386
39.036466,0.000000,0.002571,3.404896,0.000000,3471.819280
54.020385,0.000000,0.001625,3.283312,0.000000,3488.471258
100.000000,57.544487,0.782548,22.104901,17.747817,90.417126
72.651412,0.000000,0.002802,4.839493,0.000000,3413.306728
87.533216,0.000000,0.002643,5.175835,0.000000,3403.622268
15.765542,13.074931,0.000000,14.009564,21.554524,66.108117
41.525813,0.000000,0.001200,2.058683,0.000000,3536.645563
45.989768,0.000000,0.000000,0.055351,0.000000,3608.188443
38.792101,26.342007,1.692534,22.104901,15.756698,56.350133
89.281680,2.561943,0.287464,22.104901,14.585615,64.532838
100.000000,26.150707,1.465720,22.104901,15.892103,77.931271
46.888584,100.000000,0.889088,22.104901,16.961567,69.269325
57.933492,26.224208,0.099694,22.104901,18.440727,76.492104
63.733275,35.456714,0.242978,22.104901,17.792445,75.413862
85.046070,0.000000,0.001083,3.575063,0.000000,3487.333746
34.088319,65.405240,0.023320,22.104901,17.660835,71.509269
86.502243,0.000000,0.002249,4.949726,0.000000,3418.720095
92.609936,54.277972,0.113483,22.104901,16.265442,82.038867
0.000000,0.000000,0.003563,0.056062,0.000000,3608.190690
59.464824,0.000000,0.000357,0.948913,0.000000,3580.006165
24.171742,0.000000,0.004463,3.084676,0.000000,3463.312892
10.361773,67.680691,0.140284,10.742832,29.666016,71.254127
12.480609,61.455828,1.646112,9.617189,32.677672,64.303143
43.338319,42.763572,0.012381,22.104901,17.291221,73.511578
37.177216,25.967890,0.752262,22.104901,18.242679,63.622176
35.045877,73.447526,1.342522,22.104901,18.340514,64.134577
9.945806,17.914935,0.707277,7.566816,35.536613,67.475141
31.878810,0.284452,0.001758,19.425493,9.331123,36.360221
6.047657,24.751733,0.050237,7.286218,30.567150,82.466561
98.987960,28.115169,0.182597,22.104901,17.687506,87.090516
0.000000,30.111283,0.000000,2.645255,0.000000,3696.064197
0.000000,0.000000,0.001977,0.055720,0.000000,3608.190334
56.891675,15.467290,0.000000,22.104901,16.744370,75.358586
34.350662,0.000000,0.002429,2.950181,0.000000,3491.226679
26.130044,17.012185,0.000000,19.761602,25.119350,70.567154
0.000000,0.000000,0.001039,0.055842,0.000000,3608.187164
83.585947,0.000000,0.252204,6.023682,0.000000,3159.144352
100.000000,0.000000,0.002663,5.516648,0.000000,3390.829367
67.065549,56.515840,0.372654,22.104901,16.718578,75.625917
17.847995,0.000000,0.000000,0.055351,0.000000,3608.188443
80.450873,0.000000,0.000167,0.620180,0.000000,3590.837847
0.000000,0.000000,0.512678,0.778905,0.000000,3613.838582
34.862570,0.634123,0.002118,21.706679,17.631462,50.847921
55.564653,0.000000,0.001693,3.464564,0.000000,3481.043095
45.321836,0.000000,0.002858,3.835365,0.000000,3451.121149
63.587219,0.000000,0.000457,1.285852,0.000000,3569.165111
0.000000,8.231368,0.004564,2.292209,0.000000,3583.060608
28.161030,0.000000,0.003962,3.254285,0.000000,3461.248668
25.681043,0.000000,0.005477,3.374943,0.000000,3439.553862
24.199944,1.569902,0.011699,18.193841,28.829661,76.560009
80.349502,0.000000,0.002005,4.671135,0.000000,3432.899352
33.503784,0.000000,0.001001,1.414427,0.000000,3560.399272
79.097150,100.000000,0.969057,22.104901,18.263826,85.544026
56.690332,0.000000,0.002063,3.846555,0.000000,3461.958244
61.958976,0.000000,0.001373,3.262508,0.000000,3492.857820
0.000000,9.723549,0.473599,1.022781,0.000000,3622.374469
42.630578,0.000000,0.001276,2.231497,0.000000,3529.850554
53.932372,0.000000,0.000326,0.789043,0.000000,3584.908164
0.000000,31.149837,2.000000,0.656374,0.000000,3634.932632
35.213171,67.136640,0.990757,22.104901,19.437961,68.086957
96.130694,12.626946,0.000000,22.104901,16.003961,82.184721
62.656734,0.000000,0.923321,4.986197,0.000000,3347.758232
70.365889,16.803961,0.060232,22.104901,17.802746,78.115936
100.000000,61.519541,0.060567,22.104901,15.488097,82.074623
71.563262,0.000000,0.001795,4.143628,0.000000,3455.265895
0.000000,32.037920,0.363084,1.743065,0.000000,3587.387455
27.869187,0.000000,0.000000,0.055351,0.000000,3608.188443
90.071203,0.000000,0.000000,0.055351,0.000000,3608.188443
80.863605,0.000000,0.002725,5.035291,0.000000,3407.333988
94.959152,0.000000,0.000000,0.055351,0.000000,3608.188443
63.378102,0.000000,0.002770,4.568946,0.000000,3424.012162
0.000000,100.000000,0.000000,2.116392,0.000000,3577.452106
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
84.261405,35.807902,0.008584,22.104901,16.870817,80.413776
53.837193,33.866901,0.571166,22.104901,19.928307,75.851003
65.581310,54.783949,1.535036,22.104901,18.878243,74.747040
0.000000,3.777465,0.000000,2.331069,0.000000,3694.806251
0.000000,2.192853,0.000951,2.023448,0.000000,3580.031219
4.439970,8.927446,0.000000,6.095673,20.926294,77.086868
100.000000,0.000000,0.192452,6.130599,0.000000,3240.319025
57.471349,45.629303,0.707598,22.104901,19.100429,75.750081
57.492951,0.000000,0.000838,2.052366,0.000000,3541.085868
69.090342,72.264328,0.589195,22.104901,19.816957,81.536800
25.317069,0.000000,0.001016,1.086862,0.000000,3571.299391
42.779346,22.433024,0.254383,22.104901,19.161221,69.314214
39.581907,0.000000,0.001584,2.485420,0.000000,3517.528844
82.134226,4.317996,0.257651,22.104901,17.991052,74.484384
72.801008,0.000000,0.000000,0.055351,0.000000,3608.188443
14.031461,0.000000,0.714099,3.423416,0.000000,3223.398685
30.745284,0.000000,0.000953,1.242458,0.000000,3566.514494
100.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
77.633259,4.320445,2.000000,15.623885,1.321605,51.224643
1.266299,0.000000,0.001659,0.112062,0.000000,3604.942226
49.215827,0.000000,0.001673,3.096917,0.000000,3494.511012
15.961192,0.000000,0.000932,0.636499,0.000000,3586.843324
2.128175,0.000000,0.000784,0.100649,0.000000,3605.695686
18.531897,18.355408,0.048960,15.912678,26.617219,65.780402
36.115445,0.000000,0.002205,2.886096,0.000000,3496.138709
31.346389,0.000000,0.005151,3.728933,0.000000,3425.588000
39.545491,0.170938,0.174204,6.304459,0.289721,61.186239
0.000000,0.000000,0.000380,0.055699,0.000000,3608.187739
0.000000,0.000000,0.001293,0.055820,0.000000,3608.187779
5.864091,0.000000,0.428933,2.508857,0.000000,3300.968970
0.000000,0.000000,0.002370,0.055702,0.000000,3608.191443
0.000000,0.000000,0.001386,0.055806,0.000000,3608.188097
61.862778,7.020594,0.872158,22.104901,12.723187,54.405268
52.507628,0.000000,0.001670,3.268318,0.000000,3488.394485
38.189453,0.000000,0.001458,2.249363,0.000000,3527.279019
55.265046,28.346544,0.000000,22.104901,16.798207,74.600959
0.000000,83.275174,1.764773,1.411005,0.000000,3651.496267
43.770020,0.000000,1.951496,4.986197,0.000000,3291.454855
28.322330,100.000000,0.920011,20.320214,25.340187,66.209454
85.985136,0.000000,0.015743,5.922844,0.000000,3278.876201
59.982440,37.370027,0.000000,22.104901,16.201156,75.729476
46.932011,0.000000,0.000000,0.055351,0.000000,3608.188443
90.633091,15.777239,0.212067,22.104901,17.696298,86.404461
55.822695,0.000000,0.002462,4.092367,0.000000,3446.954348
56.608829,0.000000,0.000525,1.306473,0.000000,3567.940062
100.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
94.679496,0.000000,0.001647,4.708179,0.000000,3438.044419
48.466567,0.000000,0.000000,0.055351,0.000000,3608.188443
63.853269,0.000000,0.304933,4.986197,0.000000,3149.850804
11.919499,0.000000,0.002655,1.170166,0.000000,3560.274486
97.595137,13.855202,0.000000,22.104901,16.226400,83.840359
81.594796,19.675745,1.227015,22.104901,15.672513,67.846352
75.916274,20.098305,0.163427,22.104901,18.573077,80.827194
92.898788,0.000000,2.000000,6.130599,0.000000,3252.154339
6.817629,2.735993,0.001831,7.841840,58.398186,95.862123
33.966123,4.454385,0.862779,13.274714,5.120302,41.011207
44.969596,24.869855,0.425713,22.104901,19.201739,72.036901
92.989577,31.255671,1.199981,22.104901,17.199883,82.350471
99.913997,0.000000,0.000392,1.735016,0.000000,3556.462435
0.000000,100.000000,1.805059,1.412293,0.000000,3627.327611
49.245225,0.000000,0.000000,0.055351,0.000000,3608.188443
61.445462,20.009651,0.506413,22.104901,18.575988,74.681319
83.037246,0.000000,0.002838,5.145162,0.000000,3401.276589
42.910718,31.257998,0.159375,22.104901,18.157626,68.508926
0.000000,0.000000,0.001955,0.055722,0.000000,3608.190259
0.000000,41.044490,0.397041,1.302576,0.000000,3586.362629
49.193490,0.000000,0.002427,3.782546,0.000000,3459.232644
25.268454,0.000000,0.003112,2.663436,0.000000,3495.495751
86.629237,11.771469,1.733470,22.104901,10.615722,53.891575
0.000000,1.600607,0.002601,1.414093,0.000000,3570.847904
21.468633,0.000000,0.002293,1.863536,0.000000,3534.737829
13.687441,0.000000,0.000594,0.372245,0.000000,3596.839659
0.000000,0.000000,0.001562,0.055779,0.000000,3608.188762
72.411386,19.500532,0.081563,22.104901,17.067543,78.453135
44.865302,0.000000,0.000273,0.561554,0.000000,3591.972108
6.898910,0.000000,0.002531,0.656385,0.000000,3581.611973
93.697633,0.000000,0.145703,6.130599,0.000000,3206.242351
2.102625,0.000000,0.000424,0.069837,0.000000,3606.858351
65.137138,0.000000,0.002139,4.230094,0.000000,3446.734993
56.426171,9.936364,0.994632,22.104901,13.608718,56.755281
21.651059,0.000000,0.002827,2.209819,0.000000,3516.758307
62.474602,0.000000,0.001929,3.953327,0.000000,3460.017593
100.000000,2.654902,0.799231,22.104901,4.997778,55.295058
37.335840,0.000000,0.003570,3.702981,0.000000,3446.841943
11.252240,0.000000,0.003030,1.224444,0.000000,3556.314177
100.000000,26.233244,1.672319,22.104901,16.000022,76.241866
71.368234,58.875084,1.018779,22.104901,19.132835,80.813708
12.508183,1.793186,2.000000,3.872578,0.000000,231.348689
10.640364,81.312009,0.524774,9.617189,42.607062,77.272361
34.439774,3.060817,0.156789,19.986301,21.465720,61.336854
8.848584,15.547046,0.658972,6.861875,41.531753,74.485579
27.866195,0.000000,0.003135,2.907659,0.000000,3485.140347
100.000000,48.475415,0.000000,22.104901,15.432000,83.365914
100.000000,0.000000,0.002076,5.152982,0.000000,3414.598271
9.576070,0.000000,0.002718,0.959847,0.000000,3568.634227
1.258048,0.000000,0.002748,0.151849,0.000000,3602.814594
23.686678,0.000000,0.002876,2.403374,0.000000,3508.439285
2.634361,0.000000,0.002746,0.282522,0.000000,3597.034461
97.237294,75.709859,0.134048,22.104901,17.212425,83.718806
48.928477,0.000000,0.005096,4.511093,0.000000,3391.107752
64.117729,0.000000,0.012696,5.530926,0.000000,3301.877660
88.690766,0.000000,1.166193,6.130599,0.000000,3173.044662
41.131921,62.198488,0.000000,22.104901,16.749205,69.803692
100.000000,3.137629,0.000000,22.104901,16.074761,84.381115
43.140207,1.146952,0.001566,22.104901,18.671420,68.885571
71.086465,17.232695,1.778885,22.104901,12.875285,58.527181
4.587581,50.208958,0.551372,4.986197,33.162620,83.471062
60.103870,0.000000,0.995544,4.986197,0.000000,2967.388392
67.842132,0.000000,0.001565,3.795492,0.000000,3471.259217
47.878192,18.573686,0.700171,22.104901,18.601453,65.090355
60.120145,0.000000,0.002903,4.514261,0.000000,3423.955693
71.382481,34.006932,0.440030,22.104901,18.802611,82.590097
82.988865,0.000000,0.001773,4.498530,0.000000,3443.063337
11.807367,58.563740,0.000000,11.871692,33.204505,75.028504
34.013788,0.000000,0.002576,3.041086,0.000000,3486.014234
17.092830,70.218569,0.807645,14.009564,24.011299,63.333348
50.780194,0.000000,0.002943,4.151588,0.000000,3437.443261
0.000000,0.000000,0.006536,0.058713,0.000000,3608.162963
11.602536,9.734041,1.296490,6.590565,17.320944,45.167400
33.123457,1.349963,0.002705,21.824536,22.235483,71.181030
0.598269,0.000000,0.003762,0.103792,0.000000,3604.634907
58.417421,0.000000,0.001705,3.629165,0.000000,3474.968844
27.782627,0.000000,0.002161,2.291294,0.000000,3519.259753
100.000000,15.937681,0.085957,22.104901,17.356808,87.333174
31.316538,0.000000,0.001464,1.855385,0.000000,3541.246384
49.722790,0.000000,0.000000,0.055351,0.000000,3608.188443
64.101109,0.409720,0.256915,11.380592,0.568394,51.682042
33.127145,0.000000,0.002099,2.597129,0.000000,3508.209687
100.000000,0.000000,0.001693,4.894412,0.000000,3430.721395
100.000000,35.572663,1.068055,22.104901,17.849096,89.833858
59.225658,0.000000,0.001476,3.311128,0.000000,3489.609132
69.769426,0.000000,0.001905,4.190453,0.000000,3451.826559
0.000000,0.000000,0.354842,0.744790,0.000000,3611.450039
25.279243,0.000000,0.003538,2.881121,0.000000,3481.988212
14.544873,0.000000,0.004431,2.052132,0.000000,3511.194631
0.000000,25.506449,0.849049,1.112009,0.000000,3634.540089
100.000000,18.494125,0.490344,22.104901,18.224144,89.903650
22.349707,27.893321,0.990758,14.986921,21.662581,56.310372
29.784570,28.948490,0.000000,21.212890,25.830307,70.751831
19.349062,23.740632,0.147192,15.912678,25.926809,64.536876
21.451847,0.000000,1.320859,3.872578,0.000000,3102.900100
42.095191,0.000000,0.004553,4.168984,0.000000,3413.767522
47.475649,42.896902,0.119641,22.104901,17.948636,71.242622
69.211601,0.000000,0.000909,2.634803,0.000000,3521.200780
0.000000,0.000000,0.001959,0.055722,0.000000,3608.190274
29.370422,0.000000,0.002189,2.416945,0.000000,3514.211429
0.000000,0.000000,0.003280,0.055916,0.000000,3608.191527
0.000000,0.000000,0.004259,0.056554,0.000000,3608.186722
34.399584,100.000000,0.000000,22.104901,17.660835,71.391957
81.249406,0.000000,0.001878,4.561441,0.000000,3439.012451
24.448304,80.816166,0.018165,19.135796,25.691298,68.975666
58.803554,33.435183,0.876705,22.104901,19.674532,74.955127
2.536918,88.209369,0.456555,3.872578,14.180530,82.022029
17.974286,33.762207,2.000000,11.499595,21.644844,53.098446
25.662322,0.000000,0.001205,1.283836,0.000000,3563.336067
45.155470,15.488799,0.000000,22.104901,16.718509,72.756202
61.404930,25.122666,0.217131,22.104901,18.353655,77.527860
0.000000,20.615043,0.000000,2.646427,0.000000,3689.684241
14.916471,0.000000,0.003637,1.854002,0.000000,3525.712492
53.695442,0.000000,0.000000,0.055351,0.000000,3608.188443
36.386098,0.000000,0.004751,3.947321,0.000000,3420.844162
6.238862,42.087751,0.000000,7.286218,23.623480,74.711672
7.482703,0.000000,0.000484,0.185092,0.000000,3603.104639
83.195042,0.000000,0.316445,6.121554,0.000000,3054.181735
55.445087,0.000000,0.001612,3.338149,0.000000,3486.694488
83.099975,80.399654,0.633512,22.104901,18.739871,86.220722
42.377944,0.000000,0.000000,0.055351,0.000000,3608.188443
35.526365,0.000000,0.004405,3.848263,0.000000,3429.753811
0.000000,0.000000,0.000000,0.055351,0.000000,3608.188443
85.171682,1.249577,0.001207,22.104901,17.296442,93.914311
22.599691,0.000000,0.002907,2.327239,0.000000,3511.274499
26.218717,0.000000,0.005323,3.373055,0.000000,3440.445981
59.676079,0.000000,0.002796,4.472424,0.000000,3427.245241
0.000000,6.674167,0.071220,1.394163,0.000000,3766.459870
20.171586,0.000000,0.003209,2.248507,0.000000,3511.952911
60.095412,0.000000,0.003142,4.576847,0.000000,3417.716782
28.531279,1.769179,0.275551,12.895080,7.363728,41.344090
85.919861,0.000000,0.003313,5.402580,0.000000,3383.058984
10.104027,0.000000,0.001118,0.482603,0.000000,3591.664738
56.808964,40.419132,0.232250,22.104901,19.261892,74.459918
71.062854,0.000000,0.002417,4.652069,0.000000,3426.665415
0.000000,0.000000,0.002677,0.055731,0.000000,3608.191895
21.701630,2.863765,0.000000,17.531427,32.504744,73.244192
42.360936,0.000000,0.000000,0.055351,0.000000,3608.188443
22.381770,0.000000,0.004056,2.812068,0.000000,3479.768291
25.761776,0.995280,0.000000,19.281058,25.899551,60.170398
19.080427,0.000000,0.625856,3.872578,0.000000,3256.979926
70.611534,21.926668,0.000000,22.104901,18.148063,78.152845
46.837412,0.000000,1.291795,4.986197,0.000000,3053.481620
100.000000,32.726420,0.043417,22.104901,16.427172,83.107039
62.697635,65.377941,0.360006,22.104901,18.315536,77.590929
55.524309,0.000000,0.002252,3.936312,0.000000,3455.916649
0.000000,50.585567,0.160533,2.309341,0.000000,3564.300969
10.226131,0.000000,0.002167,0.854011,0.000000,3574.768764
64.114528,0.000000,0.001217,3.069526,0.000000,3501.911860
57.523236,0.000000,0.001750,3.636579,0.000000,3474.043737
45.390610,0.000000,0.003415,4.102736,0.000000,3432.428013
15.623778,0.000000,0.005141,2.348436,0.000000,3491.523396
5.667099,0.000000,0.314893,2.354748,0.000000,3093.528086
52.548972,0.000000,0.000000,0.055351,0.000000,3608.188443
